uniprot_id	database	sequence_length
Q7NA86	AF	629
Q7NB47	AF	805
Q7NFD3	AF	137
Q7NHL0	AF	589
Q7NJH7	AF	680
Q7NMP9	AF	429
Q7NNJ7	AF	939
Q7NNJ8	AF	73
Q7NNL4	AF	388
Q7NPI4	AF	432
Q7NPZ4	AF	493
Q7NPZ7	AF	453
Q7NS06	AF	210
Q7NSP5	AF	240
Q7NUM8	AF	939
Q7P0F4	AF	356
Q7PLK0-2	AF	866
Q7PLK0	AF	867
Q7Q2B7	AF	622
Q7QH62	AF	263
Q7REH6	AF	209
Q7RT90	AF	414
Q7RTN6-2	AF	348
Q7RTN6-3	AF	394
Q7RTN6-4	AF	299
Q7RTN6-6	AF	314
Q7RTN6	AF	431
Q7SB65	AF	856
Q7SH14	AF	800
Q7SZK7	AF	901
Q7T0W1	AF	728
Q7T2Q6	AF	83
Q7TMF5	AF	413
Q7TNG5-2	AF	668
Q7TNI7	AF	161
Q7TNL3-2	AF	449
Q7TPG5	AF	135
Q7TQK4	AF	274
Q7TS74-2	AF	617
Q7TS74	AF	745
Q7TSD4-3	AF	220
Q7TSD4-5	AF	192
Q7TSD4-6	AF	231
Q7TSD4-8	AF	171
Q7TSD4	AF	393
Q7TT00-2	AF	531
Q7TUS4	AF	544
Q7TV80	AF	679
Q7U326	AF	404
Q7U331	AF	251
Q7U339	AF	369
Q7U3T3	AF	900
Q7U4D2	AF	690
Q7U5I9	AF	780
Q7U5L3	AF	500
Q7UEW6	AF	229
Q7UK56	AF	497
Q7UM31	AF	645
Q7UZV1	AF	128
Q7UZY5	AF	156
Q7V3V8	AF	202
Q7V677	AF	428
Q7V8B1	AF	865
Q7V8L1	AF	418
Q7V9K4	AF	964
Q7VA04	AF	691
Q7VFL1	AF	416
Q7VHK3	AF	435
Q7VKD2	AF	208
Q7VKD9	AF	63
Q7VKE6	AF	101
Q7VKL5	AF	120
Q7VL50	AF	320
Q7VLY6	AF	95
Q7VM70	AF	205
Q7VP51	AF	426
Q7VQE6	AF	99
Q7VQQ6	AF	479
Q7VRN9	AF	709
Q7VS43	AF	250
Q7VW32	AF	79
Q7VYQ0	AF	941
Q7W455	AF	705
Q7W4W7	AF	244
Q7W4Z7	AF	283
Q7W509	AF	353
Q7W785	AF	314
Q7W7I7	AF	245
Q7WA31	AF	208
Q7WA44	AF	275
Q7WDJ7	AF	123
Q7WDP2	AF	619
Q7WF42	AF	280
Q7WK59	AF	620
Q7WQN6	AF	351
Q7WY62	AF	52
Q7XJU0-2	AF	517
Q7XJU0	AF	527
Q7XMJ2	AF	726
Q7XR52	AF	490
Q7XYY2	AF	836
Q7YMF8	AF	515
Q7YN74	AF	121
Q7YQL6	AF	802
Q7YS81	AF	224
Q7YT37	AF	269
Q7Z3D6-3	AF	581
Q7Z3D6-4	AF	579
Q7Z3D6-5	AF	564
Q7Z3D6	AF	616
Q7Z3E2	AF	898
Q7Z3Z4-2	AF	495
Q7Z4Q2	AF	680
Q7Z7F0	AF	614
Q7ZUW2	AF	980
Q7ZVR8	AF	736
Q80TZ3-2	AF	900
Q80TZ3-3	AF	968
Q80UF4	AF	717
Q80UK7	AF	654
Q80WJ1-3	AF	137
Q80XI1-2	AF	745
Q80XI1	AF	695
Q80Y83-10	AF	447
Q80Y83-11	AF	474
Q80Y83-12	AF	444
Q80Y83-13	AF	391
Q80Y83-14	AF	361
Q80Y83-2	AF	681
Q80Y83-3	AF	710
Q80Y83-4	AF	680
Q80Y83-5	AF	685
Q80Y83-6	AF	655
Q80Y83-7	AF	684
Q80Y83-8	AF	654
Q80YA3-2	AF	519
Q80Z64	AF	305
Q810H6	AF	846
Q814T6	AF	429
Q817A2	AF	418
Q817I8	AF	463
Q817R6	AF	881
Q818E9	AF	611
Q81B71	AF	426
Q81GF2	AF	955
Q81JH3	AF	629
Q81K90	AF	66
Q81S85	AF	446
Q820F4	AF	203
Q820N1	AF	295
Q820Q0	AF	258
Q821Z7	AF	609
Q822B4	AF	121
Q822W4	AF	206
Q823P0	AF	450
Q82DR4	AF	364
Q82FD8	AF	653
Q82IY8	AF	594
Q82MF1	AF	384
Q82T56	AF	478
Q82TF6	AF	343
Q82VN4	AF	106
Q831Y7	AF	868
Q833P5	AF	115
Q834C1	AF	340
Q834R0	AF	209
Q838A4	AF	508
Q839Y8	AF	79
Q83BE4	AF	244
Q83DJ3	AF	442
Q83EP5	AF	406
Q83HA1	AF	417
Q83HQ6	AF	83
Q83HX1	AF	504
Q83QQ8	AF	668
Q83R14	AF	359
Q84M92	AF	441
Q84NJ4	AF	134
Q84TH9	AF	959
Q84V03	AF	778
Q84VX3	AF	626
Q85FX4	AF	116
Q85X01	AF	335
Q865B6	AF	796
Q865V0	AF	499
Q869P0	AF	908
Q869W0	AF	942
Q86MD3-3	AF	457
Q86MD3-4	AF	373
Q86MD3	AF	509
Q86SX3-3	AF	354
Q86SX3-4	AF	248
Q86SX3-5	AF	352
Q86SX3-6	AF	426
Q86SZ2	AF	158
Q86TI2-4	AF	836
Q86TI2	AF	863
Q86TU7-2	AF	296
Q86U38	AF	636
Q86UE8-2	AF	750
Q86UE8-3	AF	718
Q86UE8	AF	772
Q86UY5-3	AF	367
Q86UY5	AF	434
Q86V42-2	AF	582
Q86VV4-3	AF	490
Q86VX2	AF	200
Q86WP2-2	AF	480
Q86WP2	AF	473
Q86X24-2	AF	387
Q86X24-3	AF	323
Q86X24-5	AF	316
Q86X83	AF	199
Q86XP3-2	AF	819
Q86XP3	AF	938
Q86Y91-6	AF	833
Q86Y91	AF	852
Q86YJ6-3	AF	384
Q86YJ6-4	AF	423
Q86YJ6	AF	484
Q871M9	AF	559
Q87CK2	AF	172
Q87DW2	AF	238
Q87FH3	AF	470
Q87HX2	AF	582
Q87T93	AF	238
Q87XG4	AF	246
Q881F7	AF	251
Q883Y9	AF	635
Q885Y1	AF	352
Q886R2	AF	269
Q88AF6	AF	264
Q88DK3	AF	535
Q88DV7	AF	846
Q88IX6	AF	106
Q88UW9	AF	208
Q88UZ3	AF	420
Q88W76	AF	551
Q88WL7	AF	206
Q88XX5	AF	103
Q898A3	AF	306
Q898X9	AF	209
Q899K8	AF	159
Q89A80	AF	179
Q89AJ7	AF	916
Q89AS3	AF	847
Q89AS7	AF	715
Q89AY0	AF	294
Q89JA3	AF	161
Q89L50	AF	164
Q89R17	AF	932
Q89VU7	AF	60
Q89XT9	AF	361
Q89YZ6	AF	361
Q8A2N7	AF	628
Q8A7Z6	AF	251
Q8A9E3	AF	587
Q8AX98	AF	463
Q8AY53	AF	86
Q8AYC2	AF	936
Q8BFS9	AF	627
Q8BG15-2	AF	464
Q8BG15-3	AF	350
Q8BG15-6	AF	394
Q8BG26-3	AF	1030
Q8BG26	AF	893
Q8BGC0	AF	757
Q8BGG7	AF	638
Q8BGM7	AF	489
Q8BGQ1	AF	491
Q8BH48	AF	502
Q8BH65	AF	605
Q8BHL3	AF	798
Q8BI71	AF	739
Q8BIR2	AF	672
Q8BIW9	AF	969
Q8BJ37	AF	609
Q8BJW5	AF	723
Q8BK06	AF	437
Q8BK35	AF	484
Q8BK75	AF	266
Q8BL43	AF	508
Q8BLF2-2	AF	585
Q8BLF2-4	AF	353
Q8BLF2-5	AF	578
Q8BLF2-7	AF	581
Q8BLF2-8	AF	585
Q8BM65-2	AF	650
Q8BM65-3	AF	737
Q8BM65-5	AF	716
Q8BM65	AF	682
Q8BMB3	AF	245
Q8BMQ8	AF	553
Q8BNV1	AF	613
Q8BP71-2	AF	427
Q8BP71-3	AF	381
Q8BP71-4	AF	346
Q8BP71-6	AF	352
Q8BP71-7	AF	377
Q8BP71-8	AF	378
Q8BP71-9	AF	283
Q8BP71	AF	449
Q8BS45	AF	554
Q8BSN9-3	AF	517
Q8BSN9	AF	661
Q8BTT6	AF	772
Q8BUR3	AF	623
Q8BVA4	AF	595
Q8BW86	AF	850
Q8BWR2-2	AF	222
Q8BX05-2	AF	516
Q8BX05	AF	534
Q8BZQ2	AF	495
Q8C0Q9-2	AF	612
Q8C0Q9	AF	814
Q8C0T1	AF	654
Q8C0V0	AF	766
Q8C167	AF	725
Q8C5L3-2	AF	531
Q8C5L3-3	AF	455
Q8C9X6	AF	813
Q8CAS9	AF	866
Q8CCC3	AF	530
Q8CDV0	AF	866
Q8CDV6	AF	558
Q8CE23	AF	124
Q8CE33	AF	709
Q8CJ67-2	AF	538
Q8CJ67-3	AF	479
Q8CJ99	AF	688
Q8CJI4	AF	398
Q8CMM1	AF	502
Q8CNW7	AF	407
Q8CP71	AF	902
Q8CSC1	AF	191
Q8D2U1	AF	466
Q8DBT1	AF	442
Q8DBW9	AF	157
Q8DCS9	AF	485
Q8DDU4	AF	255
Q8DDY2	AF	56
Q8DEV0	AF	325
Q8DF94	AF	416
Q8DH61	AF	857
Q8DI58	AF	640
Q8DIF9	AF	126
Q8DKA0	AF	265
Q8DKP1	AF	401
Q8DMM0	AF	181
Q8DMS1	AF	83
Q8DP01	AF	262
Q8DPK7	AF	662
Q8DSG3	AF	583
Q8DSP4	AF	452
Q8DV10	AF	907
Q8DVV4	AF	693
Q8DXR8	AF	290
Q8DXS5	AF	137
Q8DY77	AF	443
Q8DYU4	AF	225
Q8DZL5	AF	193
Q8E166	AF	446
Q8E291	AF	191
Q8E5M8	AF	520
Q8E5V8	AF	622
Q8EFW4	AF	711
Q8EIX3	AF	433
Q8EKN9	AF	338
Q8EKR9	AF	716
Q8EM39	AF	279
Q8ENK7	AF	500
Q8EPQ6	AF	334
Q8EPR6	AF	148
Q8EQV3	AF	254
Q8ESR4	AF	307
Q8F0R8	AF	142
Q8FBC0	AF	443
Q8FEY5	AF	96
Q8FH88	AF	424
Q8FL31	AF	283
Q8FPA7	AF	964
Q8FSF8	AF	466
Q8FSJ0	AF	222
Q8FXT2	AF	959
Q8FZP2	AF	467
Q8G089	AF	65
Q8G6B8	AF	208
Q8G6W1	AF	626
Q8G709	AF	506
Q8GQN9	AF	527
Q8GUH1	AF	834
Q8GWQ6-2	AF	205
Q8GWQ6-3	AF	213
Q8GXD6	AF	558
Q8GXD9	AF	644
Q8GY61	AF	335
Q8GYD2	AF	230
Q8H0W3	AF	331
Q8H103-2	AF	570
Q8H103	AF	613
Q8H181	AF	619
Q8H1S6-2	AF	228
Q8H1S6-3	AF	200
Q8H506	AF	762
Q8H7S7	AF	691
Q8IIK4	AF	219
Q8IQG9-2	AF	201
Q8IQG9	AF	229
Q8IRY7	AF	494
Q8IS15	AF	824
Q8IUC1	AF	163
Q8IUH3	AF	476
Q8IUM7	AF	802
Q8IUW3	AF	424
Q8IV32	AF	467
Q8IV53-2	AF	757
Q8IV53	AF	801
Q8IV76	AF	773
Q8IWW6-3	AF	794
Q8IWW6-4	AF	841
Q8IWW6	AF	846
Q8IX04-3	AF	357
Q8IX04-4	AF	341
Q8IX04	AF	471
Q8IXF0-2	AF	903
Q8IXF0-4	AF	901
Q8IXF0-6	AF	257
Q8IXF0	AF	933
Q8IXT1	AF	998
Q8IY31-2	AF	158
Q8IY31-3	AF	148
Q8IY31-4	AF	114
Q8IYB3-2	AF	902
Q8IYB3	AF	904
Q8IYG6	AF	542
Q8IYX3-3	AF	526
Q8IYX3	AF	613
Q8IYX8-2	AF	391
Q8IYX8	AF	460
Q8IZ02	AF	464
Q8IZC4-2	AF	527
Q8IZC4	AF	609
Q8IZQ8-3	AF	986
Q8IZQ8	AF	938
Q8J0U2	AF	236
Q8JI39	AF	240
Q8JIR8	AF	928
Q8JZS6	AF	575
Q8K009	AF	923
Q8K0C1-2	AF	964
Q8K0D0	AF	523
Q8K114	AF	658
Q8K1M8	AF	783
Q8K212	AF	961
Q8K2C7	AF	672
Q8K2L8	AF	797
Q8K2V6	AF	975
Q8K3A9	AF	666
Q8K3E9	AF	513
Q8K4F5	AF	307
Q8K4H1-2	AF	371
Q8K4R4-3	AF	234
Q8K4R4	AF	332
Q8K4R9-2	AF	758
Q8K4R9	AF	808
Q8K945	AF	119
Q8K961	AF	104
Q8K9L8	AF	83
Q8KA75	AF	608
Q8KBY2	AF	807
Q8KCD5	AF	294
Q8KCS5	AF	234
Q8KDS9	AF	165
Q8L163	AF	775
Q8L1A8	AF	293
Q8L500	AF	468
Q8L8A5	AF	210
Q8L999	AF	342
Q8LDS2	AF	333
Q8LGE3	AF	421
Q8LGM7	AF	816
Q8LK61	AF	496
Q8LPQ9-3	AF	577
Q8LPQ9	AF	901
Q8MAI9	AF	339
Q8MCM7	AF	506
Q8MQ70-2	AF	821
Q8MQ70-3	AF	740
Q8MQ70	AF	846
Q8MR31-2	AF	461
Q8MT06	AF	581
Q8N1A0	AF	295
Q8N3Y1	AF	598
Q8N4N3-2	AF	553
Q8N4N3	AF	616
Q8N4Q1-2	AF	155
Q8N4T8	AF	237
Q8N531	AF	539
Q8N568-2	AF	765
Q8N568-3	AF	783
Q8N568	AF	766
Q8N584	AF	583
Q8N612	AF	972
Q8N6C8-3	AF	456
Q8N6C8	AF	439
Q8N6I1-2	AF	187
Q8N7B6-2	AF	221
Q8N7B6	AF	248
Q8N7H5-2	AF	485
Q8N7H5	AF	531
Q8N8B7-2	AF	381
Q8N8E3	AF	955
Q8N8N7	AF	351
Q8N8S7-2	AF	570
Q8N8S7-3	AF	533
Q8N8S7	AF	591
Q8N983-2	AF	202
Q8N983-3	AF	164
Q8N983-6	AF	235
Q8N983-7	AF	261
Q8N9N5-2	AF	469
Q8N9N5-3	AF	442
Q8N9N5-4	AF	491
Q8N9N5-5	AF	497
Q8N9N5-6	AF	466
Q8N9N5-7	AF	508
Q8N9W4-1	AF	650
Q8N9W4-2	AF	426
Q8N9W4	AF	909
Q8NAG6	AF	615
Q8NBH2	AF	661
Q8NBP7	AF	692
Q8NCE2-2	AF	598
Q8NCE2-3	AF	538
Q8NCF0	AF	446
Q8NCU4-2	AF	514
Q8NCU4	AF	936
Q8NDB2-3	AF	755
Q8NDB2-4	AF	652
Q8NDB2	AF	785
Q8NDT2	AF	890
Q8NDZ0	AF	799
Q8NE31-3	AF	487
Q8NE31-4	AF	502
Q8NE31-5	AF	501
Q8NE31	AF	585
Q8NEF3-2	AF	529
Q8NEL9-2	AF	872
Q8NEL9-3	AF	454
Q8NEL9-4	AF	879
Q8NEP3	AF	725
Q8NFI3-3	AF	406
Q8NFI3	AF	743
Q8NFU3-4	AF	122
Q8NFU3	AF	115
Q8NFW5	AF	382
Q8NG50-10	AF	166
Q8NG50-11	AF	143
Q8NG50-12	AF	236
Q8NG50-2	AF	261
Q8NG50-3	AF	139
Q8NG50-4	AF	116
Q8NG50-5	AF	251
Q8NG50-8	AF	137
Q8NG50-9	AF	114
Q8NG50	AF	284
Q8NHP7-3	AF	572
Q8NI36	AF	895
Q8NJN3	AF	671
Q8NLC4	AF	952
Q8NSS0	AF	538
Q8NSS1	AF	99
Q8NSX5	AF	211
Q8NZI5	AF	779
Q8P302	AF	332
Q8P4S5	AF	161
Q8P6V6	AF	534
Q8P8E4	AF	624
Q8P9X8	AF	327
Q8PBG9	AF	89
Q8PBY7	AF	430
Q8PCN4	AF	417
Q8PCS4	AF	564
Q8PGH9	AF	609
Q8PI85	AF	354
Q8PIM1	AF	249
Q8PML7	AF	263
Q8PY64	AF	184
Q8QZX2-2	AF	533
Q8QZX2	AF	570
Q8R035	AF	206
Q8R0S4-1	AF	486
Q8R0S4	AF	519
Q8R179	AF	534
Q8R1S4	AF	759
Q8R3J5	AF	223
Q8R602	AF	693
Q8RC26	AF	432
Q8RIQ1	AF	423
Q8RLW0	AF	362
Q8RNP4	AF	517
Q8RU00	AF	543
Q8RUW5-2	AF	458
Q8RUW5	AF	433
Q8RWN0	AF	571
Q8RWV3	AF	416
Q8RXU4	AF	358
Q8RXU6	AF	815
Q8RY59	AF	589
Q8RZ35	AF	388
Q8S8I4	AF	104
Q8S8M2	AF	103
Q8S8Y8	AF	567
Q8S905	AF	974
Q8S944	AF	808
Q8S9J1	AF	508
Q8STF6	AF	887
Q8SWH7	AF	523
Q8T137	AF	465
Q8TAM6-2	AF	297
Q8TAP6	AF	659
Q8TAS1-2	AF	344
Q8TAS1-3	AF	345
Q8TAY7	AF	271
Q8TBC4-2	AF	449
Q8TBC4	AF	463
Q8TBK2	AF	473
Q8TBP0-2	AF	405
Q8TBP0-3	AF	278
Q8TBX8-2	AF	373
Q8TBX8-3	AF	403
Q8TBX8	AF	421
Q8TC76	AF	370
Q8TCC3-2	AF	191
Q8TCC3-3	AF	131
Q8TCX1-2	AF	352
Q8TCX1	AF	351
Q8TD16-2	AF	855
Q8TD16	AF	824
Q8TD91-2	AF	346
Q8TDC0	AF	251
Q8TE96	AF	717
Q8TEB1-2	AF	520
Q8TEB1-3	AF	446
Q8TEL6	AF	797
Q8TEV9-2	AF	787
Q8TEV9	AF	937
Q8TF05-2	AF	933
Q8TF05	AF	950
Q8TIU3	AF	421
Q8TK94	AF	412
Q8TUQ9	AF	395
Q8TX50	AF	357
Q8TYL6	AF	430
Q8U2I1	AF	265
Q8U544	AF	284
Q8U8L5	AF	420
Q8UBS0	AF	389
Q8UE33	AF	177
Q8UEU0	AF	492
Q8UK38	AF	509
Q8VBV4	AF	710
Q8VCB2-2	AF	618
Q8VCB2-3	AF	822
Q8VCE9-2	AF	793
Q8VCE9-4	AF	705
Q8VCE9	AF	796
Q8VCR2	AF	304
Q8VCW8	AF	615
Q8VDK1	AF	323
Q8VDM6	AF	859
Q8VE97	AF	489
Q8VH51	AF	530
Q8VI84	AF	807
Q8VIM5-2	AF	855
Q8VIM5-4	AF	904
Q8VIM5-5	AF	856
Q8VIM5	AF	935
Q8VWJ4	AF	515
Q8VWJ6	AF	366
Q8VY01	AF	465
Q8VYB1-2	AF	226
Q8VZC3	AF	556
Q8VZN1	AF	349
Q8VZV9-2	AF	169
Q8W1W6	AF	520
Q8W2F1	AF	526
Q8W2F3	AF	430
Q8W4J3	AF	528
Q8W4P1	AF	513
Q8WTP8-2	AF	327
Q8WW24	AF	435
Q8WWB5-2	AF	288
Q8WWB5	AF	315
Q8WWK9-5	AF	682
Q8WWK9-6	AF	634
Q8WXA2	AF	126
Q8WXB1-2	AF	90
Q8WXI4	AF	607
Q8WYA1-2	AF	622
Q8WYA1-3	AF	599
Q8WYA1-4	AF	588
Q8WYA1-5	AF	602
Q8WYA1-6	AF	551
Q8WYA1-7	AF	585
Q8WYA1-8	AF	572
Q8WYA1-9	AF	540
Q8WYJ6	AF	372
Q8WYP3	AF	895
Q8WZ60	AF	621
Q8WZM3	AF	386
Q8X119	AF	375
Q8X1X3	AF	338
Q8X6I4	AF	841
Q8X743	AF	883
Q8X9U4	AF	205
Q8XHV7	AF	130
Q8XKK0	AF	428
Q8XNB4	AF	219
Q8XT53	AF	537
Q8XT73	AF	541
Q8XV39	AF	132
Q8XZJ1	AF	247
Q8Y6X9	AF	883
Q8YDC6	AF	343
Q8YGG7	AF	438
Q8YIV5	AF	346
Q8YJS5	AF	636
Q8YMX6	AF	400
Q8YT80	AF	540
Q8YVU6	AF	323
Q8YWW1	AF	808
Q8YZS3	AF	309
Q8Z1U7	AF	549
Q8Z3K8	AF	436
Q8Z4Z3	AF	666
Q8Z5U4	AF	131
Q8Z662	AF	479
Q8Z8F8	AF	555
Q8Z9J4	AF	968
Q8ZB81	AF	130
Q8ZBL9	AF	426
Q8ZC64	AF	434
Q8ZCS5	AF	650
Q8ZEL9	AF	239
Q8ZEV0	AF	598
Q8ZH78	AF	368
Q8ZK31	AF	951
Q8ZM76	AF	957
Q8ZNB9	AF	270
Q8ZP15	AF	239
Q8ZTD3	AF	238
Q8ZTJ3	AF	608
Q8ZU30	AF	194
Q8ZYM4	AF	120
Q90384	AF	200
Q90477	AF	275
Q90481	AF	269
Q90502	AF	603
Q90722	AF	214
Q91372	AF	700
Q91584	AF	348
Q91X91	AF	299
Q91XU1	AF	341
Q91YB0	AF	865
Q91YE9	AF	573
Q91YL3	AF	548
Q91YM4	AF	630
Q91YN5-2	AF	505
Q91YN5-3	AF	521
Q91YP6	AF	381
Q91YS8	AF	374
Q920H1-1	AF	139
Q920H1	AF	91
Q920M5-3	AF	431
Q920M5-4	AF	472
Q920M5	AF	471
Q92155	AF	455
Q921C5-2	AF	851
Q921C5	AF	820
Q921U8-3	AF	469
Q921U8	AF	923
Q92400	AF	506
Q92457	AF	746
Q92496	AF	578
Q924H2	AF	789
Q92503-3	AF	681
Q92503	AF	715
Q92506	AF	261
Q92552-2	AF	428
Q92564-3	AF	336
Q92564	AF	292
Q92567	AF	244
Q925G1	AF	669
Q925Q8	AF	634
Q925S4	AF	181
Q92600-2	AF	331
Q92600-3	AF	258
Q92636-2	AF	948
Q92636	AF	917
Q92688	AF	251
Q92734-3	AF	284
Q92734	AF	400
Q92738-2	AF	845
Q92772	AF	493
Q92786	AF	737
Q92830-2	AF	427
Q92841-1	AF	650
Q92841-2	AF	652
Q92841-3	AF	652
Q92902-2	AF	667
Q92902-4	AF	680
Q92990-2	AF	417
Q92F90	AF	664
Q92GU2	AF	447
Q92HK6	AF	186
Q92MY3	AF	154
Q92QZ1	AF	274
Q92R32	AF	532
Q92T27	AF	339
Q93324	AF	900
Q93794	AF	587
Q93MM7	AF	342
Q93Q55	AF	415
Q93YU8	AF	796
Q93YZ7-2	AF	421
Q93YZ7-3	AF	469
Q93Z30	AF	459
Q93ZB1-2	AF	187
Q93ZG3	AF	450
Q93ZG7	AF	496
Q93ZM7	AF	572
Q940Z2-3	AF	590
Q940Z2	AF	724
Q941I6-2	AF	733
Q941I6	AF	923
Q944H0	AF	491
Q94519	AF	152
Q94527-2	AF	859
Q94547-2	AF	579
Q94547	AF	585
Q948J9	AF	278
Q948R6	AF	759
Q94918	AF	623
Q949M9	AF	353
Q94A57-2	AF	298
Q94A97-2	AF	154
Q94A97	AF	153
Q94AC8	AF	274
Q94AI4	AF	775
Q94B08	AF	376
Q94BQ3	AF	757
Q94C48	AF	437
Q94CB1	AF	619
Q94CE5-2	AF	513
Q94ID3	AF	357
Q94JM3	AF	859
Q94K05	AF	549
Q94K85-2	AF	359
Q95JC9-2	AF	511
Q95JC9	AF	676
Q95JS9-2	AF	836
Q95JS9	AF	833
Q95LP5	AF	855
Q95LV5-2	AF	529
Q95LV5	AF	718
Q95QT8	AF	574
Q95RV2-2	AF	337
Q95RV2-3	AF	343
Q95SX7	AF	906
Q95XP9-3	AF	309
Q95XP9	AF	630
Q95XQ1	AF	578
Q95XR2	AF	465
Q95XR4	AF	690
Q95Y80	AF	853
Q95ZQ4-2	AF	624
Q95ZQ4-3	AF	562
Q95ZQ4	AF	626
Q967Z0	AF	692
Q969K4	AF	478
Q96A58	AF	199
Q96A83-2	AF	439
Q96A83	AF	441
Q96AA8-2	AF	799
Q96AA8-4	AF	778
Q96AA8	AF	810
Q96AE4-2	AF	653
Q96AQ7-4	AF	248
Q96AQ7	AF	238
Q96AV8-2	AF	728
Q96AV8-3	AF	895
Q96AV8	AF	911
Q96BN6	AF	582
Q96C86	AF	337
Q96CN4-2	AF	805
Q96CT2	AF	875
Q96DI7-2	AF	409
Q96DR7	AF	871
Q96DX5-2	AF	262
Q96DX5-3	AF	252
Q96DZ1-3	AF	457
Q96DZ1	AF	483
Q96E29-2	AF	327
Q96EK7	AF	910
Q96EN8	AF	888
Q96EW2-3	AF	280
Q96FV2	AF	425
Q96G01-3	AF	873
Q96G01-4	AF	835
Q96GC5	AF	212
Q96GD3-2	AF	648
Q96GD3-3	AF	599
Q96GD3-4	AF	591
Q96GD3-5	AF	577
Q96GN5-2	AF	453
Q96GN5-4	AF	420
Q96GN5-5	AF	408
Q96GW9	AF	593
Q96HH9-3	AF	447
Q96HH9-4	AF	416
Q96HH9	AF	432
Q96I25	AF	401
Q96IZ7	AF	334
Q96J01	AF	351
Q96JB8-2	AF	593
Q96JB8-4	AF	602
Q96JB8	AF	637
Q96L34	AF	752
Q96LB8	AF	373
Q96LC9	AF	184
Q96LM6	AF	180
Q96LX7	AF	622
Q96M02	AF	699
Q96M11	AF	299
Q96M27-2	AF	464
Q96M27-5	AF	418
Q96M27	AF	445
Q96M61	AF	343
Q96M94	AF	604
Q96MD7	AF	179
Q96MN2-2	AF	863
Q96MN2-3	AF	919
Q96MN2	AF	994
Q96MY7-2	AF	710
Q96N64-2	AF	560
Q96NJ5-2	AF	584
Q96NJ5-3	AF	551
Q96NJ5	AF	620
Q96P44-2	AF	323
Q96P44-3	AF	954
Q96PV6	AF	800
Q96Q27	AF	635
Q96RR4-2	AF	533
Q96RR4-3	AF	541
Q96RR4-4	AF	545
Q96RR4-5	AF	498
Q96RR4-6	AF	490
Q96RR4-7	AF	556
Q96S16	AF	264
Q96S94-2	AF	227
Q96S94-4	AF	236
Q96SL4	AF	187
Q96U60	AF	743
Q96YV7	AF	172
Q96ZD6	AF	148
Q970I2	AF	439
Q971U6	AF	472
Q972D2	AF	472
Q976J5	AF	349
Q976M1	AF	381
Q97CC8	AF	190
Q97KZ2	AF	420
Q97QS8	AF	642
Q97R94	AF	420
Q97SS0	AF	833
Q97SU7	AF	178
Q98N33	AF	336
Q98QD7	AF	156
Q98QK9	AF	145
Q99551	AF	399
Q99932-1	AF	426
Q99932	AF	485
Q99J39	AF	492
Q99JA2	AF	131
Q99MD9-2	AF	421
Q99MD9	AF	773
Q99ML5	AF	504
Q99MX1	AF	835
Q99PT1	AF	204
Q99PT9	AF	997
Q99R07	AF	877
Q99RX9	AF	204
Q99W48	AF	953
Q99XP1	AF	423
Q9A232	AF	196
Q9A5F3	AF	220
Q9A871	AF	909
Q9A8N3	AF	906
Q9ABB6	AF	377
Q9AGP8	AF	830
Q9AXQ6	AF	159
Q9AXQ7	AF	160
Q9BKZ9-2	AF	640
Q9BKZ9-3	AF	554
Q9BKZ9	AF	665
Q9BPX5	AF	153
Q9BQ65	AF	265
Q9BQB4-2	AF	217
Q9BRK4	AF	669
Q9BRL6	AF	282
Q9BSD3	AF	238
Q9BSQ5-4	AF	386
Q9BSQ5	AF	444
Q9BST9-2	AF	550
Q9BST9	AF	563
Q9BT25-2	AF	349
Q9BT25-3	AF	409
Q9BU40-3	AF	378
Q9BU40-4	AF	458
Q9BU40-5	AF	457
Q9BU40	AF	456
Q9BW66-3	AF	227
Q9BW66	AF	212
Q9BW83	AF	186
Q9BWU0-1	AF	796
Q9BWU1	AF	502
Q9BXD5-2	AF	301
Q9BXD5-3	AF	284
Q9BYQ0	AF	159
Q9BZ23-3	AF	447
Q9BZ23	AF	570
Q9BZP6-2	AF	368
Q9C0F1-2	AF	399
Q9C0K7-2	AF	377
Q9C0K7	AF	418
Q9C507	AF	787
Q9C585	AF	871
Q9C587	AF	956
Q9C5E7-2	AF	855
Q9C5E7-3	AF	864
Q9C5E7-4	AF	858
Q9C5E7	AF	861
Q9C5H9-2	AF	679
Q9C5S1	AF	784
Q9C670	AF	390
Q9C6T1	AF	505
Q9C7M1	AF	422
Q9C8E6	AF	843
Q9C9G6-2	AF	159
Q9CA04	AF	449
Q9CAI5	AF	465
Q9CAN6	AF	590
Q9CB45	AF	226
Q9CCW6	AF	241
Q9CD72	AF	778
Q9CDS1	AF	877
Q9CGX1	AF	365
Q9CGY1	AF	295
Q9CHG0	AF	325
Q9CI06	AF	692
Q9CNQ2	AF	986
Q9CQM6	AF	421
Q9CR11	AF	227
Q9CR21	AF	156
Q9CRC9-2	AF	274
Q9CRC9	AF	276
Q9CSP9-2	AF	438
Q9CSP9-3	AF	435
Q9CSP9	AF	766
Q9CW46-2	AF	270
Q9CWH6	AF	250
Q9CWV6	AF	186
Q9CWZ3	AF	174
Q9CXF7-2	AF	882
Q9CXF7	AF	900
Q9CZV8-4	AF	422
Q9CZV8	AF	436
Q9D032	AF	388
Q9D067-2	AF	689
Q9D067-4	AF	663
