uniprot_id	database	sequence_length
Q5T6J7-3	AF	141
Q5T6J7	AF	187
Q5T7N3-2	AF	367
Q5T7N3	AF	995
Q5T7V8-2	AF	221
Q5T7V8	AF	369
Q5T8R8	AF	295
Q5TAP6	AF	766
Q5TCM9	AF	118
Q5TDP6-2	AF	208
Q5TDP6-3	AF	118
Q5TDP6	AF	509
Q5TID7	AF	509
Q5TKA1-2	AF	558
Q5TKD8	AF	216
Q5TM59	AF	607
Q5TYM7	AF	744
Q5TYP4	AF	911
Q5TYW6	AF	277
Q5U243	AF	534
Q5U4F0	AF	457
Q5U4Q0	AF	628
Q5U5M8	AF	195
Q5V468	AF	396
Q5V5M5	AF	775
Q5V7I2	AF	408
Q5VRY0	AF	625
Q5VT40	AF	261
Q5VWK0	AF	638
Q5VWX1	AF	349
Q5VY09	AF	327
Q5VZ52	AF	161
Q5W0V3-2	AF	738
Q5W262	AF	770
Q5WA76	AF	805
Q5WAH3	AF	95
Q5WF32	AF	491
Q5WFE8	AF	159
Q5WRS0	AF	515
Q5WUR6	AF	605
Q5WV03	AF	200
Q5X9P3	AF	398
Q5XF33	AF	418
Q5XFW2	AF	323
Q5XHI4	AF	905
Q5XHX6-2	AF	528
Q5XHZ6	AF	586
Q5XI58	AF	588
Q5XI65	AF	754
Q5XIC0	AF	391
Q5XIQ5	AF	686
Q5XK72	AF	933
Q5XM24	AF	494
Q5XTQ4	AF	574
Q5XUX0-2	AF	431
Q5XUX0	AF	539
Q5XUX6	AF	644
Q5XV31	AF	948
Q5XVC4	AF	488
Q5Y4V6	AF	73
Q5YGP8	AF	574
Q5Z678	AF	510
Q5Z8Y4	AF	616
Q5Z9Z0	AF	504
Q5ZEF1	AF	127
Q5ZIA2	AF	725
Q5ZJ25	AF	787
Q5ZJ60	AF	385
Q5ZJY3	AF	917
Q5ZKD7	AF	967
Q5ZLD3	AF	629
Q5ZLE9	AF	931
Q5ZND2	AF	970
Q5ZPJ7	AF	81
Q5ZRV5	AF	123
Q5ZU30	AF	644
Q5ZXB5	AF	111
Q5ZXN6	AF	949
Q60342	AF	362
Q60345	AF	217
Q60432	AF	999
Q60443	AF	622
Q60557	AF	671
Q60662-2	AF	840
Q60780-2	AF	340
Q60787	AF	533
Q60898	AF	281
Q60AX4	AF	92
Q60EH4	AF	597
Q60I27-2	AF	754
Q60I27-3	AF	468
Q60I27-5	AF	190
Q60I27-6	AF	300
Q60I27	AF	953
Q61039	AF	217
Q61068	AF	526
Q61122	AF	486
Q61179	AF	399
Q61205	AF	232
Q61247	AF	491
Q61249	AF	340
Q61371	AF	824
Q613L4	AF	892
Q61400	AF	265
Q61471	AF	362
Q61574	AF	329
Q61575	AF	648
Q61823	AF	469
Q61850	AF	494
Q61979-3	AF	54
Q61999	AF	247
Q61FA3	AF	198
Q61LN7	AF	779
Q62233-2	AF	284
Q62356	AF	306
Q62376-2	AF	166
Q62424	AF	386
Q62426	AF	98
Q62673	AF	603
Q62698	AF	497
Q62782	AF	281
Q62809	AF	144
Q62835	AF	554
Q62894	AF	562
Q62935	AF	430
Q62967	AF	401
Q62MN2	AF	274
Q63042	AF	198
Q63087-2	AF	192
Q63087-3	AF	283
Q63111	AF	709
Q63117	AF	490
Q63184	AF	513
Q63185	AF	620
Q63250	AF	286
Q63312	AF	831
Q63340	AF	419
Q63454	AF	274
Q63470-2	AF	754
Q63518	AF	621
Q63569	AF	439
Q63665-3	AF	279
Q63665-5	AF	22
Q63767	AF	968
Q639W8	AF	367
Q63DX5	AF	193
Q63EG2	AF	246
Q63EG7	AF	123
Q63HQ0-2	AF	269
Q63JF5	AF	269
Q63KH5	AF	328
Q640P2-2	AF	323
Q640P2	AF	490
Q64280	AF	368
Q64332-2	AF	479
Q64339	AF	161
Q64368	AF	298
Q64387	AF	187
Q64559-1	AF	338
Q64669	AF	274
Q64702-2	AF	464
Q64709-3	AF	169
Q64709-4	AF	246
Q64LD2-2	AF	287
Q64LD2	AF	544
Q64RQ5	AF	305
Q64UM6	AF	196
Q64XA6	AF	189
Q650T9	AF	696
Q651U1	AF	582
Q65C83	AF	93
Q65D02	AF	325
Q65JZ4	AF	57
Q65ZG8-2	AF	297
Q65ZG8-3	AF	453
Q65ZG8	AF	597
Q65ZX2	AF	883
Q662R6	AF	199
Q667F9	AF	264
Q66D46	AF	157
Q66EE5	AF	506
Q66HB3	AF	777
Q66HB5	AF	876
Q66HB6	AF	847
Q66HC1	AF	651
Q66HC9	AF	619
Q66HP6	AF	511
Q66IT9	AF	293
Q66IZ5	AF	432
Q66PF5	AF	466
Q66X19	AF	978
Q67A25	AF	210
Q67LR6	AF	140
Q67UF5-2	AF	395
Q67XJ2	AF	176
Q67YG7	AF	148
Q68A21	AF	315
Q68DC2-3	AF	335
Q68DC2	AF	871
Q68EI0	AF	431
Q68EL2	AF	160
Q68EN5-2	AF	408
Q68EN5-3	AF	316
Q68EV5	AF	277
Q68FJ8	AF	507
Q68FU8	AF	644
Q68GV9	AF	382
Q68J44	AF	220
Q68RJ5	AF	683
Q68RX5	AF	353
Q68UI8	AF	603
Q68VX0	AF	434
Q69SG5	AF	528
Q69TF4	AF	666
Q69YI7-2	AF	172
Q69YI7	AF	327
Q6A0I4	AF	301
Q6A331	AF	971
Q6AJL8	AF	183
Q6AT33	AF	281
Q6AU80	AF	800
Q6AXQ7-2	AF	440
Q6AXQ7	AF	822
Q6AY14	AF	474
Q6AY30	AF	429
Q6AY70-2	AF	157
Q6AY70	AF	488
Q6AY96	AF	508
Q6AYG7	AF	414
Q6AYK9-2	AF	541
Q6AYR4	AF	321
Q6AYT2	AF	373
Q6B516	AF	760
Q6B8I1-3	AF	92
Q6B8I1-4	AF	166
Q6B8I1-5	AF	60
Q6BAA4-4	AF	318
Q6BAA4	AF	426
Q6BCY4-2	AF	237
Q6BDR8	AF	300
Q6BH05	AF	990
Q6BH34	AF	203
Q6BKH3	AF	798
Q6BKI8	AF	254
Q6BKN2	AF	448
Q6BMH4	AF	524
Q6BMN7	AF	550
Q6BRB4	AF	92
Q6BRH3	AF	720
Q6BSD9	AF	290
Q6BSL1	AF	577
Q6BU95	AF	521
Q6BYP7	AF	223
Q6BZP5	AF	565
Q6C161	AF	955
Q6C265	AF	112
Q6C2Y6	AF	461
Q6C3P4	AF	989
Q6C519	AF	866
Q6C6D6	AF	181
Q6C6R8	AF	417
Q6C842	AF	706
Q6C9N0	AF	719
Q6CFE7	AF	757
Q6CG46	AF	515
Q6CHA2	AF	264
Q6CHE5	AF	990
Q6CHP9	AF	773
Q6CJB5	AF	478
Q6CM12	AF	813
Q6CQN6	AF	121
Q6CU55	AF	439
Q6CU65	AF	543
Q6CVA2	AF	989
Q6CWV1	AF	572
Q6CWX7	AF	820
Q6CXN5	AF	772
Q6CXR1	AF	813
Q6CYA2	AF	798
Q6CZW2	AF	95
Q6CZX9	AF	84
Q6D291	AF	376
Q6D3U2	AF	234
Q6D434	AF	105
Q6DDS9	AF	726
Q6DDV8	AF	715
Q6DF94	AF	793
Q6DFL5	AF	678
Q6DGN6-2	AF	487
Q6DGN6	AF	629
Q6DIJ4	AF	805
Q6DIL6	AF	503
Q6DKG0	AF	725
Q6DSU1	AF	109
Q6DV79	AF	771
Q6E3F2	AF	571
Q6EV70	AF	395
Q6EWX0	AF	534
Q6EX42-2	AF	792
Q6EZC3	AF	141
Q6F6Y2	AF	385
Q6F8K4	AF	541
Q6FHJ7	AF	346
Q6FIU2	AF	447
Q6FIV3	AF	348
Q6FJ19	AF	106
Q6FN65	AF	565
Q6FP19	AF	808
Q6FPN0	AF	870
Q6FQ83	AF	667
Q6FR48	AF	997
Q6FRZ8	AF	588
Q6FU81	AF	666
Q6FUQ5	AF	152
Q6FVA1	AF	946
Q6FW61	AF	767
Q6FX50	AF	716
Q6FZR9	AF	55
Q6G0B0	AF	974
Q6G8M0	AF	229
Q6GB78	AF	190
Q6GGV4	AF	897
Q6GHG6	AF	705
Q6GHI4	AF	435
Q6GHI8	AF	383
Q6GID4	AF	197
Q6GLZ1	AF	198
Q6GM07	AF	207
Q6GNB7	AF	179
Q6GP60	AF	377
Q6GPZ1	AF	351
Q6H9K0	AF	377
Q6H9L7-2	AF	292
Q6H9L7-4	AF	76
Q6H9L7-5	AF	490
Q6HAN0	AF	301
Q6HCE2	AF	802
Q6I5C3	AF	209
Q6I6D4	AF	404
Q6ID70-2	AF	117
Q6IE06	AF	240
Q6IE32	AF	85
Q6IGX9	AF	72
Q6IN84-2	AF	155
Q6IN84	AF	353
Q6ING4	AF	806
Q6IPR1	AF	90
Q6IPU0-2	AF	115
Q6IPU0	AF	288
Q6IQ19-2	AF	156
Q6IQ19-3	AF	129
Q6IQ19	AF	270
Q6IQS6	AF	348
Q6IQY5-2	AF	578
Q6ISS4-2	AF	135
Q6IUP1	AF	357
Q6IV18-2	AF	60
Q6IV18	AF	89
Q6J2E6	AF	240
Q6JBY9-2	AF	106
Q6JBY9	AF	416
Q6JEL3	AF	608
Q6JHY2-2	AF	700
Q6JHY2-3	AF	341
Q6JHY2-4	AF	128
Q6JHY2-5	AF	431
Q6K641	AF	780
Q6K6S5	AF	475
Q6K7R9	AF	811
Q6K973	AF	846
Q6KAI0	AF	982
Q6KAU8-2	AF	403
Q6KAU8-3	AF	602
Q6KF82	AF	684
Q6KHE8	AF	201
Q6KZL5	AF	311
Q6L201	AF	103
Q6L8G9	AF	129
Q6L8H4	AF	278
Q6L8K1	AF	283
Q6LA43-2	AF	487
Q6LMG6	AF	245
Q6MDK5	AF	92
Q6ME73	AF	154
Q6MEC8	AF	340
Q6MTF5	AF	428
Q6MTR9	AF	474
Q6MX40	AF	93
Q6MZQ0-2	AF	139
Q6MZQ0-3	AF	240
Q6MZQ0-4	AF	205
Q6MZQ0	AF	368
Q6NEC9	AF	497
Q6NKX5-2	AF	179
Q6NKX5	AF	454
Q6NLV4	AF	647
Q6NME7	AF	127
Q6NMF0	AF	107
Q6NQ54	AF	115
Q6NQ99	AF	344
Q6NRC7	AF	682
Q6NT76-4	AF	304
Q6NT76-5	AF	443
Q6NTE8-2	AF	271
Q6NTE8-3	AF	288
Q6NUH0	AF	125
Q6NUN7-2	AF	307
Q6NUN7	AF	778
Q6NUX0-2	AF	495
Q6NV72-2	AF	635
Q6NV74	AF	962
Q6NVV7	AF	123
Q6NW59	AF	339
Q6NWJ4	AF	618
Q6NXW6	AF	688
Q6NXY1-4	AF	645
Q6NXY1	AF	996
Q6NY98	AF	598
Q6NYC8-2	AF	377
Q6NYC8	AF	613
Q6NZ13	AF	183
Q6P026	AF	90
Q6P1C1	AF	489
Q6P1J9	AF	531
Q6P1Q9-2	AF	313
Q6P1R4	AF	473
Q6P1V3	AF	422
Q6P1W0	AF	713
Q6P1W5-2	AF	408
Q6P1W5	AF	598
Q6P2P2-2	AF	732
Q6P3S6	AF	717
Q6P3X3	AF	843
Q6P4I2	AF	378
Q6P788	AF	281
Q6P8J2	AF	170
Q6PBI4-2	AF	577
Q6PBJ2	AF	192
Q6PCB0-2	AF	233
Q6PCB0-3	AF	64
Q6PCB0	AF	445
Q6PCT5	AF	263
Q6PD74-2	AF	206
Q6PD74	AF	315
Q6PDI6-2	AF	338
Q6PDI6-3	AF	388
Q6PDI6	AF	601
Q6PDZ2	AF	836
Q6PEH5	AF	145
Q6PF06-3	AF	174
Q6PF06-4	AF	229
Q6PF06	AF	316
Q6PF15-2	AF	427
Q6PF21	AF	905
Q6PF93-2	AF	848
Q6PG16	AF	667
Q6PGA0-2	AF	434
Q6PGB6-3	AF	129
Q6PGB6	AF	169
Q6PGN9-3	AF	310
Q6PGN9-4	AF	163
Q6PGQ7-2	AF	489
Q6PH08-2	AF	623
Q6PH08-4	AF	523
Q6PID8-2	AF	299
Q6PID8	AF	442
Q6PJG6-2	AF	286
Q6PK57	AF	102
Q6PQQ3	AF	558
Q6PQQ4	AF	584
Q6PRD7	AF	247
Q6PZ03-2	AF	342
Q6Q152-2	AF	252
Q6Q152	AF	504
Q6Q547	AF	58
Q6QHK4	AF	219
Q6QLQ9	AF	68
Q6QUW1	AF	452
Q6R0C4	AF	249
Q6R650	AF	450
Q6RVD6-2	AF	65
Q6RVD6	AF	105
Q6RY98	AF	351
Q6S5C2	AF	307
Q6SP97	AF	255
Q6SPE9	AF	550
Q6SXP0	AF	96
Q6T8E9	AF	727
Q6TEL0	AF	632
Q6TGC6	AF	507
Q6TH01	AF	122
Q6TLJ2	AF	176
Q6TMA3	AF	270
Q6UN15-4	AF	378
Q6UN15	AF	594
Q6UUV7-3	AF	618
Q6UWP2-2	AF	181
Q6UWQ7	AF	119
Q6UWZ7-2	AF	300
Q6UWZ7	AF	409
Q6UX39-2	AF	208
Q6UXB8-2	AF	270
Q6UXB8	AF	463
Q6UXH1-3	AF	284
Q6UXH1-5	AF	402
Q6UXH9-3	AF	609
Q6UXI7-3	AF	203
Q6VN19	AF	620
Q6VY07	AF	963
Q6W0C5	AF	159
Q6WN34-4	AF	142
Q6WN34-5	AF	93
Q6WN34	AF	429
Q6WNK7	AF	96
Q6WRX3-2	AF	417
Q6WRX3	AF	759
Q6X7J9	AF	251
Q6X9E4-2	AF	394
Q6XBF8	AF	437
Q6XBJ3	AF	505
Q6XD76	AF	172
Q6XE24	AF	437
Q6XIN1	AF	172
Q6XLL5	AF	60
Q6Y4S4-2	AF	126
Q6Y685-2	AF	368
Q6Y685	AF	774
Q6YD93	AF	98
Q6YUB8	AF	397
Q6YZI0	AF	927
Q6Z965	AF	394
Q6ZFU6	AF	331
Q6ZMV5-2	AF	756
Q6ZNB5-2	AF	142
Q6ZNB5	AF	234
Q6ZNK6	AF	161
Q6ZNX1	AF	250
Q6ZRY4-2	AF	98
Q6ZRY4	AF	209
Q6ZTI6-2	AF	135
Q6ZTI6	AF	216
Q6ZTQ3-4	AF	303
Q6ZUS6-2	AF	322
Q6ZUS6-3	AF	141
Q6ZUS6	AF	474
Q6ZUT1-2	AF	293
Q6ZVD7-2	AF	227
Q6ZVD7-3	AF	169
Q6ZVD7	AF	989
Q6ZVF9	AF	776
Q6ZWJ1-2	AF	245
Q6ZWJ1	AF	553
Q6ZWX6	AF	315
Q6ZZY0	AF	620
Q700C7	AF	364
Q70HJ3	AF	384
Q70KY4	AF	559
Q70PR7	AF	421
Q70SU8	AF	342
Q70US9	AF	523
Q71A38	AF	239
Q71RC2-5	AF	653
Q71RC2-7	AF	445
Q71RP9	AF	148
Q71Z59	AF	266
Q71ZD5	AF	241
Q726S7	AF	704
Q726Y4	AF	199
Q72HS8	AF	312
Q72RH6	AF	135
Q72SC4	AF	96
Q732I0	AF	304
Q73BS0	AF	172
Q73EU1	AF	525
Q73ZP8	AF	388
Q746Y8	AF	346
Q74D29	AF	286
Q750U8	AF	450
Q754H6	AF	860
Q755I4	AF	829
Q759Q6	AF	111
Q75B91	AF	697
Q75CM4	AF	814
Q75CZ2	AF	967
Q75D88	AF	975
Q75DX7	AF	556
Q75EQ0	AF	339
Q75GX9-2	AF	250
Q75HV1	AF	840
Q75IM9	AF	409
Q75JF2	AF	131
Q75L34	AF	502
Q75M35	AF	955
Q75PQ8	AF	576
Q75TC2	AF	148
Q75WE7	AF	822
Q75WH1	AF	99
Q76B40	AF	513
Q76BS7	AF	598
Q76FF3	AF	123
Q76IQ4-2	AF	108
Q76KA3	AF	135
Q76KJ5	AF	399
Q76MT4	AF	842
Q76MX4-2	AF	162
Q76N32-2	AF	620
Q76NV1	AF	836
Q76P07	AF	833
Q78JE5	AF	402
Q79FW5	AF	584
Q79LY0	AF	468
Q7A0N0	AF	166
Q7A2K8	AF	255
Q7A3K1	AF	118
Q7A425	AF	115
Q7CG46	AF	96
Q7CH67	AF	267
Q7G1L2	AF	192
Q7JQD3	AF	367
Q7JUR6	AF	540
Q7JUX9	AF	446
Q7JVI3	AF	387
Q7JXA8	AF	418
Q7K4Z4	AF	273
Q7KRI2	AF	127
Q7KVH9	AF	188
Q7KWX2	AF	581
Q7L0X2-2	AF	621
Q7L4P6-2	AF	252
Q7L4P6	AF	421
Q7L513-10	AF	382
Q7L513-11	AF	242
Q7L513-6	AF	175
Q7L513-7	AF	124
Q7L775	AF	607
Q7L8A9-2	AF	204
Q7L8A9	AF	365
Q7L8S5	AF	288
Q7LL22	AF	462
Q7M4L6-2	AF	376
Q7MHF3	AF	406
Q7MUW6	AF	732
Q7MYW8	AF	156
Q7N3P8	AF	65
Q7N743	AF	555
Q7NRJ5	AF	226
Q7NXL8	AF	340
Q7NZ02	AF	461
Q7PC79	AF	988
Q7PPZ8	AF	272
Q7PTL0	AF	154
Q7Q3J5	AF	84
Q7QIJ8	AF	409
Q7QJW7	AF	423
Q7RTN6-5	AF	373
Q7RTS1	AF	189
Q7RTS3	AF	328
Q7RTU4	AF	235
Q7RTU7	AF	201
Q7RXU7	AF	396
Q7S0S2	AF	791
Q7S9V5	AF	509
Q7SBJ9	AF	777
Q7SF85	AF	113
Q7SGZ5	AF	962
Q7SXN4	AF	635
Q7SYB2	AF	655
Q7SYD9	AF	892
Q7SZS1	AF	239
Q7T103	AF	449
Q7T1M3	AF	144
Q7TMB3	AF	317
Q7TNG5-3	AF	841
Q7TNG5	AF	649
Q7TNI7-2	AF	153
Q7TNL3	AF	435
Q7TNP2	AF	601
Q7TNV9	AF	67
Q7TS72	AF	678
Q7TSD4-2	AF	359
Q7TSD4-4	AF	253
Q7TSD4-7	AF	197
Q7TT00-3	AF	384
Q7TT00	AF	530
Q7TXM1	AF	583
Q7V396	AF	603
Q7V4Z3	AF	408
Q7VK82	AF	104
Q7VL77	AF	240
Q7VLG4	AF	98
Q7VMD6	AF	124
Q7VQY9	AF	100
Q7VRD4	AF	262
Q7VRQ5	AF	293
Q7VSV5	AF	214
Q7VV85	AF	88
Q7VWE4	AF	156
Q7W1D9	AF	239
Q7W2U1	AF	61
Q7W7H7	AF	313
Q7WF01	AF	252
Q7WG19	AF	519
Q7WY62-2	AF	46
Q7X2H8	AF	546
Q7XA40	AF	992
Q7XA67	AF	254
Q7XAD0	AF	146
Q7XAK4	AF	212
Q7XD66	AF	167
Q7XHL3	AF	497
Q7XJ60	AF	276
Q7XJ96	AF	471
Q7XJM8	AF	640
Q7XQT2	AF	499
Q7XSK1	AF	302
Q7XYY2-2	AF	727
Q7Y211	AF	890
Q7Y219	AF	976
Q7YRC6	AF	344
Q7YS70	AF	373
Q7YTB0-1	AF	331
Q7YTB0	AF	661
Q7Z304-2	AF	133
Q7Z304	AF	686
Q7Z3D6-2	AF	621
Q7Z3D6-6	AF	159
Q7Z3Z4-3	AF	453
Q7Z3Z4	AF	852
Q7Z4H4	AF	148
Q7Z4Q2-2	AF	594
Q7Z4Q2-3	AF	314
Q7Z5A8-2	AF	169
Q7Z5A8	AF	133
Q7Z5Q5-3	AF	611
Q7Z5Q5	AF	900
Q7Z6J9-2	AF	177
Q7Z6J9	AF	526
Q7Z6M4	AF	381
Q7Z7B7	AF	95
Q7Z7E8-2	AF	253
Q7Z7E8	AF	422
Q7Z7F0-2	AF	564
Q7Z7F0-3	AF	384
Q7Z7F0-4	AF	241
Q7ZUS1	AF	425
Q7ZVE0	AF	226
Q7ZVR8-2	AF	711
Q7ZY13	AF	451
Q801X7	AF	142
Q803A7	AF	490
Q804R0	AF	257
Q805D7	AF	133
Q80ST9-2	AF	419
Q80ST9	AF	704
Q80T19	AF	83
Q80TA6-2	AF	437
Q80TA6	AF	747
Q80TZ3	AF	938
Q80UK0	AF	696
Q80UK7-2	AF	560
Q80US8	AF	206
Q80V72	AF	448
Q80VM3-2	AF	59
Q80VM3	AF	471
Q80VR2	AF	395
Q80W98	AF	304
Q80WA4	AF	474
Q80WJ1-2	AF	269
Q80WJ1	AF	673
Q80WM4	AF	400
Q80Y19	AF	987
Q80Y83-15	AF	343
Q80Y83-16	AF	116
Q80Y83-9	AF	477
Q80Y83	AF	711
Q80YA3	AF	547
Q80YR3	AF	822
Q80YS9	AF	662
Q80YT5	AF	790
Q80Z29	AF	491
Q80Z64-2	AF	280
Q80ZG6	AF	193
Q80ZI1	AF	223
Q80ZW0	AF	539
Q80ZX8-2	AF	529
Q80ZX8-3	AF	668
Q80ZX8	AF	901
Q810H6-2	AF	824
Q810M6	AF	228
Q810W9	AF	920
Q811S9	AF	538
Q812G9	AF	52
Q814Z4	AF	405
Q81GG7	AF	253
Q81H98	AF	117
Q81M56	AF	149
Q81RQ7	AF	412
Q81XA8	AF	155
Q820U3	AF	246
Q825H1	AF	144
Q82XW4	AF	51
Q82YW1	AF	102
Q835R8	AF	179
Q83CY8	AF	151
Q83DV5	AF	107
Q83HD6	AF	187
Q83NZ5	AF	478
Q83RT9	AF	372
Q83WC4	AF	265
Q840P8	AF	228
Q841V6	AF	566
Q845T3	AF	292
Q84F84	AF	88
Q84JF0	AF	310
Q84JF4	AF	609
Q84JU4-2	AF	178
Q84JU4	AF	257
Q84M93	AF	486
Q84MD2	AF	83
Q84MD6	AF	257
Q84NN4	AF	301
Q84T68	AF	238
Q84TB5	AF	434
Q84TG3	AF	411
Q84V03-2	AF	455
Q84V03-3	AF	727
Q84VX3-2	AF	246
Q84VX3-3	AF	602
Q84VX4	AF	777
Q84W65	AF	371
Q84WK0	AF	352
Q84WW6	AF	492
Q85FU7	AF	153
Q866X6	AF	331
Q867T7	AF	604
Q86A14	AF	760
Q86A84	AF	654
Q86AD5	AF	413
Q86AH1	AF	640
Q86AT8	AF	638
Q86B53	AF	998
Q86CR6	AF	124
Q86HE5	AF	297
Q86HN7	AF	978
Q86HW6	AF	798
Q86HX9	AF	894
Q86I79	AF	522
Q86MA2	AF	743
Q86MA7	AF	862
Q86MD3-2	AF	460
Q86RN8	AF	873
Q86SC0	AF	66
Q86SE8-2	AF	136
Q86SE8	AF	214
Q86SX3-2	AF	393
Q86SX3	AF	495
Q86SZ2-2	AF	130
Q86TI2-2	AF	892
Q86TL0-2	AF	141
Q86TL0	AF	474
Q86TU7-3	AF	284
Q86TU7	AF	594
Q86U38-2	AF	535
Q86UX2-2	AF	694
Q86UX2-3	AF	728
Q86UX2-4	AF	244
Q86UX2	AF	942
Q86UY5-2	AF	294
Q86V42-3	AF	301
Q86V42	AF	546
Q86VV4-2	AF	321
Q86VV4	AF	465
Q86VX2-2	AF	199
Q86W50-2	AF	224
Q86W50	AF	562
Q86WH2-2	AF	90
Q86WH2	AF	238
Q86WP2-3	AF	465
Q86WP2-4	AF	302
Q86X02	AF	465
Q86X24-4	AF	314
Q86X24	AF	394
Q86X51	AF	503
Q86X83-2	AF	169
Q86XA0-2	AF	123
Q86XA0	AF	190
Q86XE5-3	AF	164
Q86XE5	AF	327
Q86YD7	AF	464
Q86YJ6-2	AF	405
Q86YJ6-5	AF	247
Q86YW7	AF	130
Q874L7	AF	674
Q87C87	AF	240
Q87CK3	AF	346
Q87LY1	AF	341
Q884R9	AF	380
Q887Q4	AF	479
Q88FF8	AF	186
Q88JG6	AF	556
Q88K33	AF	132
Q88UE6	AF	356
Q88VB0	AF	72
Q88YL5	AF	377
Q894B7	AF	485
Q89A52	AF	463
Q89AG0	AF	126
Q89AY6	AF	448
Q89BP1	AF	245
Q89YR9	AF	702
Q89ZI2	AF	737
Q8A7M7	AF	161
Q8AVP1	AF	343
Q8AW52	AF	134
Q8BFP9	AF	434
Q8BFQ4	AF	313
Q8BFS9-2	AF	567
Q8BFZ4-2	AF	128
Q8BFZ4	AF	434
Q8BG15-4	AF	300
Q8BG15-5	AF	256
Q8BG15	AF	465
Q8BG26-2	AF	431
Q8BGC0-2	AF	195
Q8BGD8	AF	79
Q8BGG7-2	AF	516
Q8BGI4	AF	693
Q8BGM7-2	AF	464
Q8BGQ1-2	AF	472
Q8BGT5	AF	522
Q8BH48-2	AF	441
Q8BH65-2	AF	559
Q8BH65-3	AF	381
Q8BH65-4	AF	199
Q8BHB4	AF	942
Q8BHJ5	AF	514
Q8BIR2-2	AF	611
Q8BJS7	AF	891
Q8BJW5-2	AF	703
Q8BK06-2	AF	436
Q8BK06-3	AF	194
Q8BK75-2	AF	260
Q8BKT2	AF	225
Q8BLA1	AF	635
Q8BLF2-6	AF	457
Q8BLF2	AF	595
Q8BM65-4	AF	748
Q8BMK0	AF	761
Q8BNU0-2	AF	271
Q8BNU0	AF	468
Q8BNV1-2	AF	574
Q8BP71-5	AF	435
Q8BQJ6	AF	493
Q8BRC6-1	AF	345
Q8BRC6	AF	783
Q8BRE0	AF	195
Q8BSN9-2	AF	571
Q8BTH8	AF	459
Q8BUR3-2	AF	589
Q8BUR9	AF	78
Q8BUZ1	AF	375
Q8BVK9	AF	445
Q8BVN8	AF	258
Q8BW86-2	AF	764
Q8BWQ4	AF	767
Q8BWR2	AF	211
Q8BWR8	AF	686
Q8BX05-3	AF	426
Q8BY71	AF	416
Q8BY98	AF	327
Q8BYH7	AF	645
Q8BZQ2-2	AF	494
Q8C052	AF	973
Q8C0D0-2	AF	247
Q8C0D0	AF	338
Q8C0Q9-3	AF	580
Q8C142	AF	308
Q8C167-2	AF	638
Q8C167-3	AF	458
Q8C167-4	AF	264
Q8C262	AF	412
Q8C4S8	AF	1000
Q8C551	AF	337
Q8C5L3	AF	540
Q8C6A8	AF	355
Q8C6G1	AF	249
Q8C8Y5-3	AF	39
Q8C8Y5	AF	445
Q8C9X6-2	AF	763
Q8CAK3-2	AF	163
Q8CAK3	AF	290
Q8CAS9-2	AF	830
Q8CAS9-3	AF	678
Q8CBR6	AF	354
Q8CCK0	AF	372
Q8CDS7	AF	251
Q8CDV6-2	AF	487
Q8CE33-2	AF	569
Q8CE96-3	AF	314
Q8CE96-4	AF	175
Q8CE96	AF	497
Q8CEI1	AF	110
Q8CEK3	AF	90
Q8CEZ0	AF	266
Q8CFI2	AF	235
Q8CFP6	AF	273
Q8CFR0	AF	287
Q8CGR7	AF	320
Q8CGX0	AF	577
Q8CGZ0	AF	936
Q8CHM3	AF	199
Q8CHN2	AF	145
Q8CHZ9	AF	379
Q8CJ67-4	AF	206
Q8CJ67-5	AF	125
Q8CJ67	AF	570
Q8CJ69	AF	685
Q8CJ99-2	AF	671
Q8CN55	AF	252
Q8CPP2	AF	375
Q8CT62	AF	269
Q8CV11	AF	502
Q8CVZ5	AF	118
Q8DAS4	AF	207
Q8DD21	AF	122
Q8DHC6	AF	668
Q8DNZ8	AF	260
Q8DPI6	AF	229
Q8DQ36	AF	551
Q8DQG4	AF	79
Q8DW88	AF	803
Q8EK66	AF	100
Q8EUG2	AF	150
Q8EUY2	AF	306
Q8F7K0	AF	117
Q8FAS0	AF	77
Q8FBE9	AF	72
Q8FBP0	AF	848
Q8FDH0	AF	310
Q8FEJ1	AF	475
Q8FF72	AF	345
Q8FIT1	AF	312
Q8FJB6	AF	427
Q8FP91	AF	642
Q8FU35	AF	155
Q8FWN7	AF	527
Q8FWV8	AF	411
Q8FZW0	AF	243
Q8G5X4	AF	540
Q8GGD4	AF	400
Q8GGG1	AF	458
Q8GJM6	AF	152
Q8GT41	AF	179
Q8GUL2	AF	958
Q8GUP3	AF	873
Q8GW72	AF	506
Q8GWQ6	AF	232
Q8GWS0	AF	174
Q8GWV5	AF	760
Q8GXA1	AF	568
Q8GXD9-2	AF	627
Q8GY54	AF	216
Q8GY55	AF	315
Q8GYD2-2	AF	215
Q8GYE8	AF	567
Q8GYJ4	AF	162
Q8GYL7	AF	852
Q8GYP6	AF	860
Q8GYY7	AF	783
Q8GZA6	AF	879
Q8GZN1	AF	704
Q8H045	AF	650
Q8H0P8	AF	261
Q8H0V5	AF	354
Q8H0W3-2	AF	330
Q8H106	AF	632
Q8H110	AF	337
Q8H191	AF	497
Q8H1D9	AF	605
Q8H1E7	AF	754
Q8H1S6	AF	229
Q8H1U4	AF	916
Q8H7U8	AF	211
Q8H8T0	AF	364
